개방자치단체코드,관리번호,인허가일자,영업상태명,폐업일자,소재지면적,소재지우편번호,도로명우편번호,사업장명,업태구분명,데이터갱신구분,건물소유구분명,공장사무직직원수,공장생산직직원수,공장판매직직원수,급수시설구분명,남성종사자수,다중이용업소여부,데이터갱신시점,도로명주소,등급구분명,보증액,본사직원수,상세영업상태명,상세영업상태코드,시설총규모,여성종사자수,영업상태코드,영업장주변구분명,월세액,위생업태명,전통업소주된음식,전통업소지정번호,전화번호,좌표정보(X),좌표정보(Y),지번주소,홈페이지,최종수정시점
5680000,5680000-101-2023-00165,2023-07-13,영업/정상,,45.27,343-090,31767,"찬,을담다",한식,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"충청남도 당진시 원당로 50-20, 103호 (원당동)",,,,영업,01,45.27,,01,,,한식,,,,168129.375456976    ,378228.082992491    ,충청남도 당진시 원당동 851-5 ,,2023-07-21 10:14:05
5680000,5680000-101-2024-00005,2024-01-08,영업/정상,,192.13,343-090,31763,찬누리불주꾸미,한식,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"충청남도 당진시 정안로 69-76, 1동 1층 (원당동)",,,,영업,01,192.13,,01,,,한식,,,0413549292,168690.125014956    ,378940.439006238    ,충청남도 당진시 원당동 461 ,,2024-01-08 11:01:59
5680000,5680000-101-2018-00142,2018-09-12,폐업,2022-03-07,70.56,343-030,31776,구만,한식,I,,,,,,,N,2025-12-15 16:15:28,충청남도 당진시 청룡길 72 (대덕동),,,,폐업,02,70.56,,03,,,한식,,,,167265.774767364    ,376205.673441256    ,충청남도 당진시 대덕동 1485 ,,2022-03-07 15:40:48
5680000,5680000-101-2015-00231,2015-10-14,폐업,2017-05-01,17.70,343-920,31776,삼춘부대,분식,I,,,,,,,N,2025-12-15 16:15:28,충청남도 당진시 당진중앙2로 132-13 (읍내동),,,,폐업,02,17.7,,03,,,분식,,,,167186.215423264    ,377066.252558228    ,충청남도 당진시 읍내동 232-64 ,,2017-05-01 16:16:45
5680000,5680000-101-1978-00014,1978-11-29,폐업,2021-08-03,,343-907,31812,꿍꿍이,한식,I,,,,,,,N,2025-12-15 16:15:28,충청남도 당진시 합덕읍 중동길 37,,,,폐업,02,0,,03,,,한식,,,0413633467,179605.871956641    ,367419.694181614    ,충청남도 당진시 합덕읍 운산리 273-115 ,,2021-08-03 16:32:53
5680000,5680000-101-2002-00080,2002-02-01,폐업,2021-01-12,85.40,343-923,31770,애플트리,호프/통닭,I,,,,,상수도전용,0,N,2025-12-15 16:15:28,"충청남도 당진시 당진중앙1로 121 (읍내동, 3층)",,,,폐업,02,85.4,0,03,기타,,호프/통닭,,,0413539832,166992.102732524    ,377149.969898461    ,충청남도 당진시 읍내동 489-11 3층 ,,2021-01-13 11:31:29
5680000,5680000-101-2013-00051,2013-03-25,영업/정상,,238.32,343-832,31717,일등참숯갈비,식육(숯불구이),I,,,,,상수도전용,,N,2025-12-15 16:15:28,충청남도 당진시 송산면 송산로 113,,,,영업,01,238.32,,01,,,식육(숯불구이),,,0413532224,169025.000395253    ,380128.030988077    ,충청남도 당진시 송산면 금암리 35-1 ,,2023-01-27 10:09:27
5680000,5680000-101-2003-00098,2003-12-10,폐업,2011-02-08,83.35,343-923,,김밥천국(명동점),김밥(도시락),I,,,,,상수도전용,0,N,2025-12-15 16:15:28,,,,,폐업,02,83.35,0,03,,,김밥(도시락),,,0413573769,166964.799638803    ,377124.460446378    ,충청남도 당진시 읍내동 489-19 ,,2003-12-10 00:00:00
5680000,5680000-101-2013-00162,2013-09-17,폐업,2017-06-16,96.92,343-827,31725,맛뜰,한식,I,,,,,간이상수도,,N,2025-12-15 16:15:28,충청남도 당진시 송악읍 송악로 853 (1층),,,,폐업,02,96.92,,03,기타,,한식,,,,178461.820943122    ,383004.943607352    ,충청남도 당진시 송악읍 부곡리 399-17 1층 ,,2017-06-16 15:51:58
5680000,5680000-101-2023-00039,2023-02-28,영업/정상,,49.40,343-920,31776,리치메이커,기타,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"충청남도 당진시 교동2길 83-15, 우측호 (읍내동)",,,,영업,01,49.4,,01,,,기타,,,,167549.575077188    ,376858.541811632    ,충청남도 당진시 읍내동 61-4 ,,2023-07-20 16:09:13
5680000,5680000-101-2016-00067,2016-04-29,폐업,2025-10-29,51.90,343-812,31748,거산육회,호프/통닭,I,,,,,,,N,2025-12-15 16:15:28,충청남도 당진시 신평면 중말길 83,,,,폐업,02,51.9,,03,,,호프/통닭,,,0413629298,178276.260996456    ,375935.535917311    ,충청남도 당진시 신평면 금천리 1152-28 ,,2025-10-29 16:37:02
5680000,5680000-101-2008-00030,2008-02-28,폐업,2010-03-23,252.00,343-812,,길유통,한식,I,,,,,상수도전용,,N,2025-12-15 16:15:28,,,,,폐업,02,252,,03,,,한식,,,,,,충청남도 당진시 신평면 금천리 295-2 ,,2009-10-29 10:23:08
5680000,5680000-101-1992-00031,1992-03-18,폐업,2018-10-26,,343-907,,주연야식,한식,I,,,,,,,N,2025-12-15 16:15:28,충청남도 당진시 합덕읍 버그내2길 131,,,,폐업,02,0,,03,,,한식,,,0413630189,179602.662004109    ,367322.076403125    ,충청남도 당진시 합덕읍 운산리 253-2 ,,2018-10-26 13:20:17
5680000,5680000-101-2024-00032,2024-02-26,영업/정상,,331.60,343-814,31743,당진해물장 로드락,한식,I,,,,,상수도전용,,Y,2025-12-15 16:15:28,"충청남도 당진시 신평면 매산로 176, 1,2층",,,,영업,01,331.6,,01,,,한식,,,,183171.354661771    ,379613.771708754    ,충청남도 당진시 신평면 매산리 1-24 ,,2025-08-27 10:53:48
5680000,5680000-101-2010-00002,2010-01-04,폐업,2013-12-02,94.39,343-823,31719,명가,한식,I,,,,,지하수전용,,N,2025-12-15 16:15:28,충청남도 당진시 송악읍 북부산업로 1390-1,,,,폐업,02,94.39,,03,기타,,한식,,,0413525494,176289.611459078    ,386685.93458285     ,충청남도 당진시 송악읍 고대리 194-1109 ,,2012-02-07 13:50:19
5680000,5680000-101-2015-00068,2015-04-07,폐업,2016-12-22,50.00,343-827,31724,잔비어호프,호프/통닭,I,,,,,,,N,2025-12-15 16:15:28,충청남도 당진시 송악읍 신복운로4길 6-4,,,,폐업,02,50,,03,,,호프/통닭,,,,180481.498677796    ,382441.372140919    ,충청남도 당진시 송악읍 복운리 1646-13 ,,2015-04-07 10:38:30
5680000,5680000-101-2013-00094,2013-05-29,폐업,2014-09-11,21.05,343-090,31771,회오리감자,분식,I,,,,,상수도전용,,N,2025-12-15 16:15:28,충청남도 당진시 밤절로 72-14 (원당동),,,,폐업,02,21.05,,03,,,분식,,,,167975.974316934    ,377796.237240762    ,충청남도 당진시 원당동 1221 ,,2014-08-20 18:44:11
5680000,5680000-101-2022-00157,2022-06-10,영업/정상,,86.00,343-823,31726,"탱,탱자도시락푸드",한식,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"충청남도 당진시 송악읍 대섬길 40, 가동 1층",,,,영업,01,86,,01,,,한식,,,,175764.581080147    ,386549.387684528    ,충청남도 당진시 송악읍 고대리 167-51 다솜종합상사 ,,2023-02-07 15:11:47
5680000,5680000-101-2017-00091,2017-06-13,폐업,2022-10-31,55.51,343-050,31778,카페미스터(Cafe Mr.),기타,I,,,,,,,N,2025-12-15 16:15:28,충청남도 당진시 대덕1로2길 22 (수청동),,,,폐업,02,55.51,,03,,,기타,,,0413528842,168099.176776708    ,375977.355817373    ,충청남도 당진시 수청동 1086 ,,2022-10-31 13:57:58
5680000,5680000-101-2014-00172,2014-09-03,폐업,2018-09-11,72.84,343-030,31776,아하치킨,호프/통닭,I,,,,,상수도전용,,N,2025-12-15 16:15:28,충청남도 당진시 청룡길 72 (대덕동),,,,폐업,02,72.84,,03,기타,,호프/통닭,,,0413589296,167265.774767364    ,376205.673441256    ,충청남도 당진시 대덕동 1485 ,,2018-09-11 15:02:14
5680000,5680000-101-2025-00113,2025-06-17,영업/정상,,130.65,343-914,31754,고기를 찾는사람들,식육(숯불구이),I,,,,,,,N,2025-12-15 16:15:28,충청남도 당진시 우강면 면천로 1641,,,,영업,01,130.65,,01,,,식육(숯불구이),,,,179185.29343303     ,367910.408713987    ,충청남도 당진시 우강면 송산리 429-69 ,,2025-06-17 14:58:32
5680000,5680000-101-2002-00169,2002-09-04,폐업,2016-03-18,,343-826,31728,반도회관,호프/통닭,I,,,,,지하수전용,0,N,2025-12-15 16:15:28,충청남도 당진시 송악읍 신평로 1562,,,,폐업,02,0,0,03,기타,,호프/통닭,,,0413571320,177348.991163028    ,381852.614814359    ,충청남도 당진시 송악읍 중흥리 391 ,,2016-05-31 17:42:51
5680000,5680000-101-2006-00149,2006-07-07,폐업,2006-08-20,34.34,343-852,,섬사랑 2,한식,I,,,,,,0,N,2025-12-15 16:15:28,,,,,폐업,02,34.34,0,03,,,한식,,,0413524670,,,충청남도 당진시 석문면 난지도리 177-2 ,,2006-07-07 00:00:00
5680000,5680000-101-2006-00027,2006-01-25,폐업,2009-02-06,128.80,343-853,,노걸대뼈다귀,한식,I,,,,,간이상수도,0,N,2025-12-15 16:15:28,,,,,폐업,02,128.8,0,03,주택가주변,,한식,,,0413543237,,,충청남도 당진시 석문면 삼봉리 915-2 ,,2007-06-20 14:07:09
5680000,5680000-101-2012-00055,2012-04-04,폐업,2015-04-14,60.80,343-050,31771,구노포차,한식,I,,,,,,,N,2025-12-15 16:15:28,충청남도 당진시 밤절로 132-99 (수청동),,,,폐업,02,60.8,,03,,,한식,,,,168399.910738099    ,377783.411045633    ,충청남도 당진시 수청동 988 ,,2014-10-26 20:24:25
5680000,5680000-101-1994-00133,1994-11-09,폐업,1999-11-29,56.00,343-812,,금천식당,한식,I,,,,,,0,N,2025-12-15 16:15:28,,,,,폐업,02,56,0,03,,,한식,,,0413626117,179886.315939448    ,375846.78412017     ,충청남도 당진시 신평면 금천리 361-10 ,,2002-02-08 00:00:00
5680000,5680000-101-1983-00014,1983-09-23,폐업,2021-09-02,,343-907,31812,영진호프,한식,I,,,,,,,N,2025-12-15 16:15:28,충청남도 당진시 합덕읍 문화길 36,,,,폐업,02,0,,03,,,한식,,,0413632966,179607.436116694    ,367466.510943533    ,충청남도 당진시 합덕읍 운산리 273-6 ,,2021-09-02 16:04:01
5680000,5680000-101-2008-00214,2008-10-27,폐업,2022-02-11,46.02,343-925,31774,마늘에빠진닭,통닭(치킨),I,,,,,간이상수도,,N,2025-12-15 16:15:28,충청남도 당진시 무수동1안길 48 (읍내동),,,,폐업,02,46.02,,03,,,통닭(치킨),,,0413559279,167764.063873637    ,376259.170250807    ,충청남도 당진시 읍내동 1214 ,,2022-04-20 19:43:33
5680000,5680000-101-2012-00012,2012-02-03,폐업,2026-04-29,71.53,343-925,31774,삼포곱창,한식,U,,,,,상수도전용,,N,2026-04-30 03:03:03,충청남도 당진시 천변2길 101 (읍내동),,,,폐업,02,71.53,,03,,,한식,,,,167723.846257557    ,376262.380101341    ,충청남도 당진시 읍내동 1212 ,,2026-04-29 11:16:41
5680000,5680000-101-2008-00133,2008-06-24,영업/정상,,106.00,343-030,31776,해물천하,한식,I,,,,,상수도전용,,N,2025-12-15 16:15:28,충청남도 당진시 청룡길 48 (대덕동),,,,영업,01,106,,01,,,한식,,,0413569212,167272.516331567    ,376142.589823055    ,충청남도 당진시 대덕동 1491 ,,2025-04-14 11:11:49
5680000,5680000-101-2015-00011,2015-01-15,폐업,2019-03-04,224.44,343-825,31737,이가네,한식,I,,,,,,,N,2025-12-15 16:15:28,충청남도 당진시 송악읍 틀모시로 715,,,,폐업,02,224.44,,03,,,한식,,,0413587612,172696.277284405    ,377405.4569944      ,충청남도 당진시 송악읍 기지시리 47-1 ,,2019-03-04 09:33:13
5680000,5680000-101-2000-00086,2000-10-11,폐업,2022-06-10,55.68,343-823,31725,동부반점,중국식,I,,,,,상수도전용,0,N,2025-12-15 16:15:28,충청남도 당진시 송악읍 고잔로 308-1,,,,폐업,02,55.68,0,03,기타,,중국식,,,0413560515,177686.369450417    ,385916.900292467    ,충청남도 당진시 송악읍 고대리 39-11 ,,2022-07-01 13:24:07
5680000,5680000-101-2019-00115,2019-06-13,영업/정상,,280.12,343-050,31817,카페로우,기타,I,,,,,상수도전용,,Y,2025-12-15 16:15:28,충청남도 당진시 남부로 453-32 (수청동),,,,영업,01,280.12,,01,,,기타,,,,169974.91614221     ,375241.952414381    ,충청남도 당진시 수청동 2-1 ,,2023-02-09 16:41:22
5680000,5680000-101-2005-00149,2005-09-29,폐업,2022-06-10,38.70,343-816,31744,장터조개구이,횟집,I,,,,,상수도전용,0,N,2025-12-15 16:15:28,충청남도 당진시 신평면 삽교천3길 82-1 (1층),,,,폐업,02,38.7,0,03,유흥업소밀집지역,,횟집,,,0413638577,184260.866161026    ,376515.808203708    ,충청남도 당진시 신평면 운정리 965-2 1층 ,,2022-07-13 14:08:11
5680000,5680000-101-2022-00058,2022-03-07,영업/정상,,210.00,343-824,31734,주식회사약산푸드,한식,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"충청남도 당진시 송악읍 반촌로 161-9, 1동 102,103호",,,,영업,01,210,,01,,,한식,,,,173339.773664393    ,378243.79326324     ,충청남도 당진시 송악읍 반촌리 840-8 ,,2025-06-30 10:37:51
5680000,5680000-101-2015-00113,2015-05-27,폐업,2018-02-09,132.90,343-823,31720,다솔식당,한식,I,,,,,,,N,2025-12-15 16:15:28,충청남도 당진시 송악읍 한진2길 21-4,,,,폐업,02,132.9,,03,,,한식,,,0413539298,178851.18250945     ,385624.407989346    ,충청남도 당진시 송악읍 한진리 337-14 ,,2018-02-09 14:41:26
5680000,5680000-101-2020-00142,2020-08-11,영업/정상,,57.00,343-925,31774,중국집,중국식,I,,,,,,,N,2025-12-15 16:15:28,"충청남도 당진시 무수동1길 25-13, 104호 (읍내동)",,,,영업,01,57,,01,,,중국식,,,0413525788,167695.44746871     ,376484.718295756    ,충청남도 당진시 읍내동 1106 ,,2022-07-21 14:04:46
5680000,5680000-101-1999-00073,1999-08-21,폐업,2014-12-16,164.40,343-862,31799,당진축협관광농원,한식,I,,,,,지하수전용,0,N,2025-12-15 16:15:28,충청남도 당진시 정미면 충장로 8-161,,,,폐업,02,164.4,0,03,기타,,한식,,,0413505555,160964.20650638     ,376580.321943064    ,충청남도 당진시 정미면 승산리 8-8 ,,2009-07-10 11:20:51
5680000,5680000-101-1992-00081,1992-09-30,폐업,1996-01-18,,343-926,,한성야식,한식,I,,,,,,0,N,2025-12-15 16:15:28,,,,,폐업,02,0,0,03,,,한식,,,0413550993,166492.444045684    ,376744.192113194    ,충청남도 당진시 채운동 333-8 ,,2002-01-30 00:00:00
5680000,5680000-101-1993-00130,1993-04-02,폐업,2007-06-22,66.00,343-855,,은성회집,횟집,I,,,,,상수도전용,0,N,2025-12-15 16:15:28,,,,,폐업,02,66,0,03,,,횟집,,,0413524112,160037.734618968    ,392570.121525314    ,충청남도 당진시 석문면 장고항리 851-15 ,,2004-06-09 00:00:00
5680000,5680000-101-2019-00218,2019-10-30,영업/정상,,125.00,343-030,31776,상록회관 연탄구이 당진대덕점,한식,I,,,,,,,N,2025-12-15 16:15:28,"충청남도 당진시 청룡길 66, 오른쪽호 (대덕동)",,,,영업,01,125,,01,,,한식,,,,167267.663203269    ,376183.860923466    ,충청남도 당진시 대덕동 1488 ,,2025-02-07 16:15:55
5680000,5680000-101-2025-00170,2025-09-30,영업/정상,,43.71,343-811,31748,맛나당 분식,분식,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"충청남도 당진시 신평면 세정길 35, 103호",,,,영업,01,43.71,,01,,,분식,,,,177949.162379162    ,375558.371895216    ,충청남도 당진시 신평면 거산리 10-4 ,,2025-09-30 15:30:38
5680000,5680000-101-2001-00060,2001-05-31,폐업,2002-01-08,39.81,343-907,,피자리아,한식,I,,,,,상수도전용,0,N,2025-12-15 16:15:28,,,,,폐업,02,39.81,0,03,기타,,한식,,,0413624447,179934.709841041    ,367585.014480797    ,충청남도 당진시 합덕읍 운산리 263-158 ,,2002-04-15 00:00:00
5680000,5680000-101-2003-00087,2003-11-10,폐업,2014-06-23,23.76,343-824,31737,용진분식,분식,I,,,,,상수도전용,0,N,2025-12-15 16:15:28,충청남도 당진시 송악읍 반촌로 288-5,,,,폐업,02,23.76,0,03,기타,,분식,,,0413573160,173933.051700872    ,377115.605879005    ,충청남도 당진시 송악읍 반촌리 420-6 ,,2014-06-02 12:20:39
5680000,5680000-101-2013-00183,2013-10-11,폐업,2019-01-17,34.59,343-921,31770,Hello(헬로),분식,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"충청남도 당진시 계성2길 51 (읍내동, 벽산상가 103호)",,,,폐업,02,34.59,,03,기타,,분식,,,0413525552,167016.709687895    ,377474.298890495    ,충청남도 당진시 읍내동 283 벽산상가 103호 ,,2019-01-17 11:14:27
5680000,5680000-101-2011-00148,2011-09-16,폐업,2021-01-05,35.20,343-907,31811,한잔혀,한식,I,,,,,상수도전용,,N,2025-12-15 16:15:28,충청남도 당진시 합덕읍 미락1안길 31,,,,폐업,02,35.2,,03,,,한식,,,0413633378,179120.846950026    ,367432.547316592    ,충청남도 당진시 합덕읍 운산리 918-13 ,,2021-01-05 15:11:01
5680000,5680000-101-2023-00209,2023-09-12,폐업,2025-03-31,45.00,343-010,31768,린2023(Rin2023),기타,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"충청남도 당진시 북문로 3-16, 배네타운2차 1층 우측호 (읍내동)",,,,폐업,02,45,,03,,,기타,,,,166625.665779101    ,377450.733396052    ,충청남도 당진시 읍내동 1469 배네타운2 ,,2025-03-31 15:19:48
5680000,5680000-101-2025-00051,2025-04-09,폐업,2025-04-13,100.00,343-825,31737,종갓집보신정,기타,I,,,,,,,N,2025-12-15 16:15:28,"충청남도 당진시 송악읍 안틀모시길 11, 기지시줄다리기축제 행사장 내",,,,폐업,02,100,,03,,,기타,,,,172724.773456418    ,377171.892892312    ,충청남도 당진시 송악읍 기지시리 49-1 ,,2025-04-14 04:15:09
5680000,5680000-101-2010-00026,2010-03-18,폐업,2015-01-28,106.00,343-827,31722,쏘쿨,까페,I,,,,,상수도전용,,N,2025-12-15 16:15:28,충청남도 당진시 송악읍 구래2길 19-7 (203호),,,,폐업,02,106,,03,기타,,까페,,,0413542988,181292.492933643    ,382133.840967378    ,충청남도 당진시 송악읍 복운리 1-218 203호 ,,2015-01-28 08:50:03
5680000,5680000-101-2024-00085,2024-04-23,영업/정상,,93.00,343-907,31812,합덕손칼국수,한식,I,,,,,상수도전용,,N,2026-02-21 22:46:24,충청남도 당진시 합덕읍 버그내1길 232,,,,영업,01,93,,01,,,한식,,,,180029.883286246    ,367116.294506892    ,충청남도 당진시 합덕읍 운산리 247-217 ,,2026-02-20 14:20:09
5680000,5680000-101-2025-00160,2025-09-09,영업/정상,,68.94,343-050,31766,조선치킨포차,호프/통닭,I,,,,,상수도전용,,N,2026-03-17 22:46:33,"충청남도 당진시 수청3로 49, 401동 1층 103호 (수청동, 하이앤)",,,,영업,01,68.94,,01,,,호프/통닭,,,,,,충청남도 당진시 수청동 2199 하이앤 ,,2026-03-16 16:40:59
5680000,5680000-101-2019-00240,2019-12-03,영업/정상,,48.61,343-080,31768,타로트,호프/통닭,I,,,,,,,N,2025-12-15 16:15:28,"충청남도 당진시 우두로1길 9-8, 아름빌 6차 (우두동)",,,,영업,01,48.61,,01,,,호프/통닭,,,,167204.046514356    ,377890.201939437    ,충청남도 당진시 우두동 1421 아름빌 6차 ,,2022-12-12 13:44:40
5680000,5680000-101-2006-00014,2006-01-10,폐업,2012-01-05,28.35,343-825,,희망호프,한식,I,,,,,상수도전용,0,N,2025-12-15 16:15:28,,,,,폐업,02,28.35,0,03,기타,,한식,,,,,,충청남도 당진시 송악읍 기지시리 318-3 ,,2006-01-10 00:00:00
5680000,5680000-101-2005-00099,2005-07-01,폐업,2005-08-20,95.00,343-852,,바다횟집,한식,I,,,,,간이상수도,0,N,2025-12-15 16:15:28,,,,,폐업,02,95,0,03,기타,,한식,,,0413523895,,,충청남도 당진시 석문면 난지도리 177-5 ,,2005-07-01 00:00:00
5680000,5680000-101-1991-00068,1991-11-15,폐업,1993-08-23,139.46,343-924,,우미식당,한식,I,,,,,,0,N,2025-12-15 16:15:28,,,,,폐업,02,139.46,0,03,,,한식,,,,166735.130108268    ,376759.669202285    ,충청남도 당진시 읍내동 635-17 ,,2001-11-02 00:00:00
5680000,5680000-101-2008-00052,2008-03-21,폐업,2013-06-05,37.70,343-827,,신불날개,통닭(치킨),I,,,,,상수도전용,,N,2025-12-15 16:15:28,,,,,폐업,02,37.7,,03,,,통닭(치킨),,,0413529982,180508.778883594    ,382324.798001685    ,충청남도 당진시 송악읍 복운리 1634-7 ,,2013-04-09 08:57:23
5680000,5680000-101-2010-00092,2010-07-09,폐업,2022-02-11,87.72,343-851,31700,신청하,한식,I,,,,,상수도전용,,N,2025-12-15 16:15:28,충청남도 당진시 석문면 대호만로 2268,,,,폐업,02,87.72,2,03,기타,,한식,,,,156636.157804807    ,394244.774878893    ,충청남도 당진시 석문면 교로리 906-16 ,,2022-05-19 14:17:31
5680000,5680000-101-2007-00157,2007-08-06,폐업,2025-08-12,206.12,343-925,31772,하나비,일식,I,,,,,상수도전용,,Y,2025-12-15 16:15:28,충청남도 당진시 무수동로 246 (읍내동),,,,폐업,02,206.12,,03,,,일식,,,0413580078,167604.9551429      ,377278.916409176    ,충청남도 당진시 읍내동 743 ,,2025-08-12 17:40:05
